,Participant,Block_Num,Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations,Mean_Teleport_Distance
6,NAV061,2,Quattroki Restaurant,33.3464957,7.0902757,26.25622,177.5767347,6.763225426,1.533321285,21,5.511486705
7,NAV061,2,High School,40.5408401,2.7357031,37.805137,434.7907538,11.50083794,0.761499335,52,6.728874984
0,NAV061,3,Automobile shop,6.0788397,2.1485397,3.9303,60.30050554,15.34246891,0.555845189,10,6.700056171
1,NAV061,3,Police station ,7.0208359,3.6736869,3.347149,101.7517791,30.39953678,0.411457375,9,6.38124562
2,NAV061,3,Fire Station,5.6317864,2.1798844,3.451902,132.7028399,38.44339726,0.258559538,14,6.651149397
3,NAV061,3,Bank,20.5760214,6.9026084,13.673413,159.1639514,11.64039669,1.454296867,13,6.522421813
4,NAV061,3,Pawn Shop,38.589506,2.590266,35.99924,292.9036694,8.136384808,0.972725077,40,6.46505473
5,NAV061,3,Pizzeria,7.0974049,2.5557499,4.541655,127.5031831,28.07416748,0.342383077,14,6.84378634
6,NAV061,3,Quattroki Restaurant,88.6095152,5.3264352,83.28308,546.4597402,6.561473713,1.026359545,84,5.739370403
7,NAV061,3,High School,61.5474619,11.0627119,50.48475,598.9310243,11.86360286,0.755447649,81,6.313448403
